registrationid,vendorid,code,name,email,address1,address2,address3,city,state,zipcode,phone,fax,contact,active
11510,11070,0984,PRESCHOOL PREP COMPANY,info@preschoolprepco.com,P.O. BOX 1159,,,DANVILLE,CA,94526,1-866-451-5600,1-925-886-4843,,1
15964,1711208,T770,Presentation Concepts Corporation ,shaun@pccav.com,6517 Basile Rowe,,,East Syracuse,NY,13057-2928,315-437-1314 ,315-437-0110 ,,1
3791,3791,3823,"PRESENTATION MEDIA, INC./PMI",,214 LITTLE FALLS ROAD,,                      ,FAIRFIELD,NJ,07004,973-785-1500,973-785-1936,,1
309,309,0289,PRESENTATION PRODUCTS INC.,,632 WEST 28TH STREET 7TH FLOOR,,                           *,NEW YORK,NY,10001,212-736-6350,212-736-6353,,1
12685,13180,8065,"PRESENTATION SYSTEMS, INC.",,103 GODWIN AVENUE,,,MIDLAND PARK,NJ,07432,973-304-1866 ,,,1
15774,1623525,9595,Presher Ink ,presher.ink@gmail.com,317 Highland Avenue,,,Chester,PA,19013,610-800-9481 ,610-514-4444 ,,1
1187,1187,1169,PRESICION CO.,,P.O. BOX 343,"MIDDLESEX, NJ 08846",                           *,MIDDLESEX,NJ,088460000,0000000000,0000000000,,1
6119,6119,7087,PRESIDENT CONTAINER GROUP,,200 W. COMMERCIAL AVE,,,MOONACHIE,NJ,07074,201-933-7500,,,1
12779,13284,X846,"PRESIDIO, INC.",,111 WOOD AVENUE SOUTH  1st floor,,,ISELIN,NJ,08830,732-635-2596,732-231-0446,,0
13497,14380,R200,PRESRAY CORPORATION,contact@presray.com,32 NELSON HILL ROAD,,,WASSAIC,NY,12592,845-373-6700,845-855-8034,,1
15777,1623537,9598,Press House,info@presshouseny.com,15 E. Mall,,,Plainview,NY,11803,646-236-5931 ,,,1
1063,1063,1042,"PRESSTEK, INC.",bids@presstek.com,201 WEST OAKTON STREET,,,DES PLAINES,IL,60018,847-759-2447,847-789-8590,,0
13960,15305,5596,"PRESSTEK,LLC ",marketing@presstek.com,55 EXECUTIVE DRIVE,,,HUDSON,NH,03051,800-422-3616,603-594-9666,,0
10432,10432,3761,PRESTIGE BOX CORP.,,115 CUTTERMILLl ROAD,,,GREAT NECK,NY,11021,516 773-3115,800-637-2134,,0
2875,2875,2912,PRESTIGE CONSULTING GROUP,,P.O. BOX 662,,732-679-3302               *,NEPTUNE,NJ,07753,732-984-1890,,,1
14269,15707,R614,"PRESTIGE DEVELOPMENT SERVIVCES, INC.",kevin@prestigedsinc.com,199 Lincoln Avenue,Suite 204,,Bronx,NY,10454,,,,1
4774,4774,5060,PRESTIGE FOOD BROKERS,,45 EISENHOWER DR.,"PARAMUS, N.J. 07652",                           *,PARAMUS,NJ,076520000,0000000000,0000000000,,1
3437,3437,3458,"PRESTIGE GRAPHIC SERVICES, INC.",,105 SPRAGUE AVENUE,,800-533-4338               *,MIDDLETOWN,NY,10940,845-343-3626,845-343-3639,,1
2934,2934,2968,"PRESTIGE IMAGES, INC.",,ONE DUCH ROAD,,,WALLKILL,NY,12589,845-863-0114,845-863-0115,,1
3700,3700,3728,"PRESTIGE POLY, L.L.C.",Heidi@prestigepolybags.com,106 N. COLE AVENUE,,,SPRING VALLEY,NY,10977,845-406-3177,718-832-3600,,0
15883,1711124,9660,Prestige Supply Inc.,prestigesupplyinc@gmail.com,203 Sampson Avenue,,,Islandia,NY,11749,646-322-8365,,,1
5123,5123,5799,PRESTIGE VENDING SERVICES,,53 A OTIS STREET,,                           *,WEST BABYLON,NY,11704,631-957-0894,631-957-7050,,0
7941,7941,T162,Prestwick House,,58 Artisan DR ,,,Smyrna,DE,19977,800-932-4593,,,1
3810,3810,3843,"PRESTWICK HOUSE, INC.",,58 ARTISAN DRIVE,,,SMYRNA,DE,19977,800-932-4593,888-718-9333,,1
7486,7486,9232,PREVIEW CDL  INC,,86 WEST ST,"WALTHAM MA, 02154",                           *,WALTHAM MA,02,2154 0000,0000000000,0000000000,,1
13371,14253,4013,PRG - PRODUCTION RESOURCE GROUP,,915 SECAUCUS ROAD ,,,SECAUCUS,NJ,07094,201-758-4000,201-758-4312,,1
3876,3876,3915,PRICE PAPER & TWINE COMPANY,,379 NORTH MAIN STREET,,516-378-7842               *,FREEPORT,NY,11520,516-378-7842,516-378-7995,,1
5856,5856,6801,PRICE RITE BUSINESS FORMS INC.,,8 EMERY AVENUE,,,RANDOLPH,NJ,07869-3333,973-361-0836 x12,973-361-5821,,1
4165,4165,4217,PRICE-LESS OFFICE SUPPLIES,,135 LONGVIEW AVENUE,"LEONIA, N.J. 07605",461-3438                   *,LEONIA,NJ,076050000,0004613438,0000000000,,1
8561,8561,8251,PRIDE ENTERPRISES,,12425 28TH STREET NORTH,,,ST. PETERSBURG,FL,33716,727-556-3324,727-570-3449,,1
3338,3338,3360,PRIDE ENTERPRIZES L.L.C.,,32 WEST MAIN STREET,,,MAPLE SHADE,NJ,08052,856-755-1976,856-755-1975,,0
516,516,0492,PRIDE LANDSCAPE,,26 SLINGERLAND AVE,"PEQUANNOCK, N.J. 07440",201-694-7421               *,PEQUANNOCK,NJ,074400000,2016947421,0000000000,,1
2409,2409,2443,PRIMA JANITORIAL SUPPLY,,4112 SUNRISE  HWY.,"OAKDALE, N.Y. 11769",                           *,OAKDALE,NY,117690000,0000000000,0000000000,,1
8231,8231,T173,PRIMARY CONCEPTS,,PO BOX 10043,,,BERKELEY,CA,94709,800-660-8646,,,1
14387,1117704,7593,PRIMARY CONCEPTS,info@primaryconcepts.com,1338 7th STREET,,,BERKELEY,CA,94710,800-660-8646,510-527-8760,,0
3334,3334,3356,"PRIME AUDIO VISUAL SOLUTIONS, LLC",,7905 BROWNING ROAD  SUITE 116,,                           *,PENNSAUKEN,NJ,08109,856-438-5624,856-438-5625,,0
12129,12291,X455,PRIME PEST CONTROL,,41 SUNSET TERRACE,,,CEDAR GROVE ,NJ,07009,973-237-9220,973-237-9224,,1
6523,6523,7508,PRIME PRODUCTS BY HOPE,,8855 MURRY AVENUE,"GILRAY, CA. 95020",                           *,GILRAY,CA,950200000,0000000000,0000000000,,1
14382,1117699,R703,PRIME SECURITY SERVICE,elroysmith.prime@gmail.com,29 UPLAND AVENUE,,,METUCHEN,NJ,08840,973-494-1294,,,1
8432,8432,5314,Prime Vendor Inc,bids1@prime-vendor.com,"4622 Cedar Avenue, Suite #5",,,Wilmington,NC,28403,,,,1
10299,10299,,Prime-Stripe Sports,,3728 Salem Road,,,Enterprise,AL,36330,800-239-1370,334-347-9563,,0
4135,10299,4184,Prime-Stripe Sports,sports@primestripe.com,3728 Salem Road,,,Enterprise,AL,36330,800-239-1370,334-347-9563,,0
1483,1483,1482,PRIMO DESIGNS,,2417 W. GRAND AVE EAST,,716-468-2768     468-5357  *,SPRINGFIELD,FL,62702,217-523-6373,217-523-4432,,1
15676,1623343,9538,"Prince Brass Repairs, Inc ",princebrassrepairs@gmail.com,11 Ohara Place,,,Huntington,NY,11743,631-988-2936 ,,,1
2846,2846,2883,PRINCETON 130 SUPPLY,,301 N. HARRISON ST. UNIT 473,,                           *,PRINCETON,NJ,08542,,,,0
1469,1469,1466,PRINCETON COMPUTER SUPPORT,,490 HWY 35  GEDI CORP PARK,"ENGLISHTOWN, N.J. 07726",                           *,ENGLISHTOWN,NJ,077260000,0000000000,0000000000,,1
3908,3908,3947,PRINCETON ELECTRIC SUPPLY,,811 STATE ROAD,"PRINCETON, N.J. 08540",609-921-6803               *,PRINCETON,NJ,085400000,6099216803,0000000000,,1
5039,5039,5712,PRINCETON POOL & PATIO SHOP,,306 ALEXANDER STREET,"PRINCETON, N.J. 08540",                           *,PRINCETON,NJ,085400000,0000000000,0000000000,,1
15639,1623302,T590,Princeton Wood Floors LLC,,702 Springfield Avenue,,,Cranford,NJ,07016,908-220-2540 ,,,1
6706,6706,7693,PRINCETON-WINDSOR NEWS,,19 WASHINGTON ROAD,"PRINCETON JCT, NJ 08850",609-799-9895               *,PRINCETON JCT,NJ,088500000,6097999895,0000000000,,1
2511,2511,2548,PRINT MASTER  ,,4949B NESCONSET HWY,,                           *,PORT JEFFERSON STATION,NY,11776,631-828-4749,631-476-5342,,1
9960,9960,8591,Print Media LLC ,,232 Morris Avenue,,,Springfield,NJ,07081,973-467-0007,,,1
6811,6811,7809,PRINT TECH  ,,49 FADEM ROAD,,,SPRINGFIELD,NJ,07081,908-232-2287-ext. 24,908-518-7837,,1
3048,3048,3083,PRINTECH,,7 N. LAWN AVE,"ELMSFORD, NY 10523",                           *,ELMSFORD,NY,105230000,0000000000,0000000000,,1
3763,3763,3795,"PRINTER COMPONENTS, INC.",,155 PERINTON PARKWAY,,                           *,FAIRPORT,NY,14450,585-924-5190,585-924-5292,,0
5906,5906,6851,PRINTER PARTS STORE,,82 HERMAN STREET,"EAST  RUTHERFORD, N.J. 07073",201-935-9595               *,EAST  RUTHERFORD,NJ,070730000,2019359595,0000000000,,1
9308,9308,5331,PRINTERS 3 INC.,,740 E. JERICHO TPKE,,,HUNTINGTON STATION,NY,11746,,,,0
1619,13874,1621,"PRINTERS CHOICE, INC.",suehannabass@yahoo.com,1633 SYCAMORE AVENUE,,,BOHEMIA,NY,11716,845-500-3102,845-913-9411,,1
13073,13874,1621,"PRINTERS CHOICE, INC.",suehannabass@yahoo.com,1633 SYCAMORE AVENUE,,,BOHEMIA,NY,11716,845-500-3102,845-913-9411,,1
4710,4710,4894,PRINTERS PARTS STORE,BARB@PPSNJ.COM,82 HERMAN STREET,,,E.  RUTHERFORD,NJ,07073,201-935-9595,,,1
1260,1260,1245,PRINTERS PLUS,,4201 CHURCH RD #125,,,MT. LAUREL,NJ,08054,856-780-9073,831-536-1802,,1
2245,2245,2274,PRINTING SUPPLIES USA LLC,,1306 PHEASAN HOLLOW DRIVE,,                           *,PLAINSBORO,NJ,08536,609-372-8366,609-228-7579,,1
7195,7195,8601,PRINTRON DATA PRODUCTS,,777-02 GRAND BLVD.,"DEER PARK, N.Y. 11729",                           *,DEER PARK,NY,117290000,0000000000,0000000000,,1
6874,6874,7887,PRIORITY PRINTING CORP.,,33B COUNTY ROAD,,,TENAFLY,NJ,07670,201-569-9271,,,1
1344,1344,1337,PRISCO PRINTERS SVC,,26 BLANCHARD ST.,"NEWARK, N.J. 07105",                           *,NEWARK,NJ,071050000,0000000000,0000000000,,1
11901,11938,X235,"PRISM ELECTRONICS, INC",,14 JF KENNEDY DRIVE,PO BOX 5,,MILLTOWN,NJ,08850,732-247-5828,732-247-6987,,1
15838,1711093,T708,Pritchard Industries ,tsimon@pritchardindustries.com,"150 E. 42nd Street, FL 7",,,New York,NY,10017,832-885-8881 ,,,1
1641,1641,1643,PRITCHARD INDUSTRIES,,147 COLUMBIA TURNPIKE,,504-866-8658               *,FLORHAM PIKE,NJ,07932,,,,1
15703,1623372,9558,"Privatel, Inc.",bbodkin@privatelinc.com,501 Highway 71,,,Spring Lake,NJ,07762,732-974-1502,,,1
15949,1711193,T760,Pro Advance construction LLC ,,145 Piaget Avenue,,,Clifton,NJ,07011,908-502-1696 ,,,1
8547,8547,6699,PRO CELEBRITY,http://www.procelebrity.com,5623 PECK ROAD,,,ARCADIA,CA,91006,800-368-6308,877-338-1176,,1
15837,1711089,T706,Pro Cops Security,mpierre@procopssecurity.com,60 Park Place,,,Newark,NJ,07102,888-292-8488,973-991-1798,,0
16192,1711597,9822,Pro Game Sports LLC,,14431 W Roanoke Avenue,,,Goodyear,AZ,85395,480-254-1567,,,1
2286,2286,2318,PRO GOLF DISCOUT  WESTCHESTER,,380 N. SAWMILL RIVER ROAD,"ELMSFORD, N.Y. 10523",914-347-6100               *,ELMSFORD,NY,105230000,9143476100,0000000000,,1
6583,6583,7569,PRO GRAPHIX ART & DRAFTING,,713 MAIN STREET,"BOONTON, NJ 07005",201-333-9292               *,BOONTON,NJ,070050000,2013339292,0000000000,,1
15479,1621026,T523,Pro Hood Cleaning LLC ,,1 Hannibal Place,,,Haskell,NJ,07420,973-914-1913 ,973-321-8938 ,,1
14693,1432116,R877,"PRO HOSPITALITY SERVICES, LLC",thomas.linnik@yahoo.com,150 2ND STREET,,,PHILADELPHIA,NJ,19106,267-981-4219,,,1
6505,6505,7486,PRO INDUSTRIES,,1015 N. HURRICANE RD,"FRANKLIN, IN 46131",317-736-4414     736-3801  *,FRANKLIN,IN,461310000,3177364414,0007363801,,1
3335,3335,3357,"PRO LAWN PRODUCTS, INC.",,165 JACOBSTOWN -K,"JACOBSTOWN, N.J. 08652",ATT: A. MULICK             *,JACOBSTOWN,NJ,086520000,0000000000,0000000000,,1
12642,13120,8031,PRO LIGHTING,,12581 E. GRAND RIVER,,,BRIGHTON,MI,48116,877-852-9373,,,1
8627,8627,6753,PRO LOOK SPORT INC.,,P.O. BOX 971180,,,OREM ,UT,84097-1180,973-376-8688,801-377-4427,,1
7829,7829,5242,PRO LOOK SPORTS INC.,debbie@prolook.com,P.O. BOX 971180,,,OREM,UT,84097-1180,973-376-8688,866-388-7840,,0
12507,12867,X720,"PRO MAX FENCE SYSTEMS, INC.",,2621 CENTRE AVENUE,,,READING,pa,19605,610-685-4300,610-685-4430,,1
751,751,0731,PRO ORTHOPEDIC SERVICES INC,,2884 E. GANLEY RD.,,8,TUCSON,AZ,85706,800-523-5611,,,0
8681,8681,8292,PRO PERFORMANCE SPORTS,,12310 WORLD TRADE DR. ST#108,,,SAN DIEGO,CA,92128,,,,1
13967,14566,5701,Pro Player Sports,info@proplayersupply.com,"1710 100th PL SE, Suite C",,,Everett,WA,98208,800-657-7630,,,1
4923,4923,5487,PRO SET,,86 LACKAWANNA AVE,,,WEST PATERSON ,NJ,07424,973-256-6626,,,1
2410,2410,2444,PRO SOCCER ,,82 NORTH LOS ROBLES AVENUE,,                           *,PASADENA,CA,91101,800-688-8088,,,1
2826,2826,2862,"Pro Sound Associates, LLC",,2 Fairfield Drive,,                           *,Voorheesville,NY,12186,518-894-3826,888-715-1176,,1
6078,6078,7047,PRO STAR SPORTS INC,,1133 WINCHESTER,"KANSAS CITY, MO 64126",800-821-8482               *,KANSAS CITY,MO,641260000,8008218482,,,1
12357,12611,5901,PRO STITCH EMBROIDERY,,189 BERDAN AVENUE  #263,,,WAYNE,NJ,07470,973-305-1123,,,0
12823,13330,5137,PRO SVL,,8812 GROW DRIVE,,,PENSACOLA,FL,32514,888-441-8500,850-484-4201,,0
2384,2384,2418,PRO-BOUND SPORTS,,428 TAYLOR ST.,"DORRANCE, KS 67634",800-525-8580               *,DORRANCE,KS,676340000,8005258580,0000000000,,1
674,674,0650,PRO-ED,,5341 INDUSTRIAL OAKS BLVD,,                           *,AUSTIN,TX,78735,800-897-3202 ,,,1
2302,11130,2335,"PRO-ED, INC.",cheri@proedinc.com,8700 SHOAL CREEK BLVD.,,,AUSTIN,TX,78757-6897,800-897-3202,800-397-7633,,1
4594,4594,4668,"PRO-ED, INC.",,P.O. BOX  679029,,,Dallas,TX,75027-9029,800-897-3202,,,1
11527,11130,2335,"PRO-ED, INC.",marketing@proedinc.com,8700 SHOAL CREEK BLVD.,,,AUSTIN,TX,78757-6897,800-897-3202,800-397-7633,,1
6947,6947,8027,"PRO-LAWN PRODUCTS, INC.",,BOX 182A RD#1,"WRIGHTSTOWN, N.J. 08562",                           *,WRIGHTSTOWN,NJ,085620000,0000000000,0000000000,,1
15465,1621012,9339,"Pro-Line Industrial Products, Inc ",,"723 W University Avenue,  STE 110-428",,,Georgetown,TX,78626,800-263-9436 ,,,1
16138,1711541,9770,"Pro-Link, Inc.",Toby.Deitzel@prolinkhq.com,"45 Dan Road, Suite 250",,,Canton,MA,02021,781-956-8671,7/81-828-9551,,1
2795,2795,2831,PRO-SOAP INC.,,1830 E. INTERSTATE 30,"ROCKWALL, TX 75087",800-776-7627               *,ROCKWALL,TX,750870000,8007767627,0000000000,,1
5702,5702,6559,Pro-Tuff Decals,decals@protuffdecals.com,7505 Eastgate Road,,,Crystal Lake,IL,60014,800-223-6936 x 121,,,1
2979,2979,3016,Proacademy Furniture dba Technotime Business,,"23 Fairfield Place, Suite 101",,                           *,West Caldwell,NJ,07006,973-246-8067  X 102,973-860-5396,,1
15362,1620912,9262,Proactive Parents LLC dba Educate With Toys ,,420 4th Street,,,Lakewood,NJ,08701,848-223-3636,732-367-4416,,1
980,980,0962,"PROCHEM, INC.",,1601 E. REAR HARMER ST.,"LEVITTOWN, PA. 19057",                           *,LEVITTOWN,PA,190570000,0000000000,0000000000,,0
3716,3716,3744,PROCOM AMERICA INC.,,1 PRINCE RD ROUTE 10 WEST,"WHIPPANY, N.J. 07981",                           *,WHIPPANY,NJ,079810000,0000000000,0000000000,,1
816,816,0802,PROCTER & GAMBLE CO.,,TWO P&G PLAZA TE-6,,,CINCNINNATI,OH,45202,800-436-4169,732-251-3720,,0
6659,6659,7646,PRODUCT CRAFTERS,,72 VERONICA AVENUE,"SOMERSET, NJ 08873",                           *,SOMERSET,NJ,088730000,0000000000,0000000000,,1
928,11090,0915,PRODUCT DEVELOPMENT INC.,info@pdi3d.com,448 N. CEDAR BLIFF ROAD #334,,,KNOXVILLE,TN,37923,866-862-1184 ,877-485-4115 ,,1
11518,11090,0915,PRODUCT DEVELOPMENT INC.,info@pdi3d.com,448 N. CEDAR BLIFF ROAD #334,,,KNOXVILLE,TN,37923,866-862-1184 ,877-485-4115 ,,1
15638,1623255,9529,Production Advantage,,,,,,,,,,,1
13441,14324,4925,Production Resource Group LLC,rorner@prg.com,539 Temple Hill Rd,,,New Windsor,NY,12553,845-567-5700,,,1
3336,3336,3358,PRODUCTS SUPPLY & SERVICE CO.,,P.O. BOX 95,"FREEHOLD, N.J. 07728",                           *,FREEHOLD,NJ,077280000,0000000000,0000000000,,1
4756,11403,5041,"PRODUCTS UNLIMITED, INC.",rebekah@products-unlimited.com,P.O. BOX 339,,,JUSTIN,TX,76247,940-648-3073,940-648-3407,,0
11587,11403,5041,"PRODUCTS UNLIMITED, INC.",,P.O. BOX 339,,,JUSTIN,TX,76247,940-648-3073,940-648-3407,,0
8663,8663,8242,PROFESSIONAL BASEBALL SPORTS,,107 PLEASANT AVENUE,,,UPPER SADDLE RIVER,NJ,07458,800-282-4638,201-760-8820,,1
2978,2978,3015,PROFESSIONAL BUYERS,,5780 ALTON ROAD,,                           *,MIAMI BEACH,FL,33140,866-670-4438,305-861-1288,,1
15086,1610720,T332,"PROFESSIONAL CORPORATE SECURITY SERVICES, INC.",,347 5th Ave. Suite 1402-197,,,New York,NY,10016,732-746-0023,973-904-1998,,1
8985,8985,7995,PROFESSIONAL PULMONARY SERVICE,,27 E. CENTRE STREET,,,WOODBURY,NJ,08096,856-848-2440,,,1
14258,15676,R606,PROFESSIONAL SECURITY SERVICES INC.,,360 BLACK OAK RIDGE ROAD,,,WAYNE,NJ,07470,973-418-5282,,,1
7750,7750,T065,Proficiency Press,,19 Lucille Avenue,,,Elmont,NY,11003,516-775-0663,,,1
7727,7727,T035,Profieciency Press,,18 Lucille Avenue,,,Elmont,NY,11003,516-775-0663,,,1
6550,6550,7535,PROFORMA,,320 CHESTNUT STREET,,                           *,ROSELLE PARK,NJ,07204,908-612-9544,,,1
2857,2857,2894,PROFORMA CORPORATE CONCEPTS,,30 WEST MAIN STREET,,,MAPLE SHADE ,NJ,08052,856-321-1400,856-321-9070,,0
232,232,0214,PROFORMA CREATIVE SERVICES,,11 POPPYSEED DRIVE,,                           *,LUMBERTON,NJ,08048,609-929-7354,609-261-3705,,0
5096,5096,5770,"PROFORMA, WTB ENTERPRISES INC",,164 SUNRISE PARKWAY,,                           *,MOUNTAINSIDE,NJ,07092,908-301-9789,908-301-9788,,1
7615,7615,9602,PROFTECH LLC,,200 CLEARBROOK ROAD,,                           *,ELMSFORD,NY,10523,800-937-8354,800-937-8353,,1
14742,1432165,R922,PROGRESSIVE FLOORING SOLUTIONS LLC,,140 WEISS TERRACE,,,RARITAN,NJ,08869,908-581-2073,908-393-9839,,1
12543,12942,X752,Progressive Pipeline Management ,,1490 IMPERIAL WAY,,,WEST DEPTFORD,NJ,08066,856-579-4525,856-579-4526,,1
12764,13265,8162,PROGRESSIVE PLASTICS AND PACKAGING,,180 MANOR ROAD,,,EAST RUTHERFORD,NJ,07073,201-636-6750,201-636-6751,,1
7841,7841,5983,PROGRESSIVE PRODUCTS & MAT,,P.O. BOX 862,,,WORCESTER,PA,19490,610-222-4212,610-222-4213,,1
15126,1610793,9013,"Progressive Promotions, Inc. ",,"145 Cedar Lane, Suite 200",,,ENGLEWOOD,NJ, 07631,201-960-3009 ,,,1
8146,8146,,PROJECT ADVENTURE,,,,,,  ,,,,,0
8741,8741,8430,PROJECT ADVENTURE,,P.O. BOX 159,,,HASBROUCK HEIGHTS,NJ,07604,,,,1
6363,6363,7329,PROJECT ADVENTURE,www.pa.org,91 GRAPEVINE RD,,,WENHAM,MA,01984,978-524-4500,978-524-4600,,1
5919,5919,6865,PROJECT ADVENTURES COMPANY,,701 CABOT STREET,,607-729-6512     F729-4820 *,BEVERLY,MA,01915,800-468-8898,,,1
7520,7520,9311,PROJECT EARTH,,"P.O. BOX 31, DEPT. 10Z","SAUK CENTRE, MN 56378",                           *,SAUK CENTRE,MN,563780000,0000000000,0000000000,,1
9519,9519,2511,PROJECT LEAD THE WAY,,5939 Castle Crk Pkwy Dr N,,,Indianapolis,IN,46250,877-335-7589,,,1
15332,1615090,9233,"Project Lead The Way, Inc. ",productsupport@pltw.org,"3939 Priority Way South Drive, Suite 400",,,Indianapolis,IN,46240,317-669-0200 ,,,1
12846,13358,8732,PROJECTOR LAMP SOURCE,,3790 COMMERCE COURT  SUITE 500,,,WHEATFIELD,NY,14120-2094,877-550-5267,716-304-3010,,1
14652,1432052,8681,PROLITERACY WORLDWIDE  dba NEW READERS PRESS,manderson@proliteracy.org,101 WYOMING STREET,,,SYRACUSE,NY,13204,800-448-8878,866-894-2100,,1
11511,11072,3265,PROM WISHES,,ONE PARTY PLACE / PO BOX 305,,,SOUTH WHITLEY,IN,46787,800-992-9251,,,1
3241,11072,3265,PROM WISHES,,ONE PARTY PLACE / PO BOX 305,,,SOUTH WHITLEY,IN,46787,800-992-9251,,,1
3326,3326,3348,PROMACO INC.,,3714 RUNGE ST.,,,FRANKLIN PK,IL,60131,800-253-2866,,,1
4292,4292,4348,PROMATS ATHLETIC LLC,,P.O. BOX 231,,1-800-678-6287             *,DELHI,NY,13753-0231,,,,1
1363,1363,1356,Promaxima Manufacturing LTD.,order@promaximamfg.com,5310 Ashbrook Drive,,,Houston,TX,77081,713-667-9606,713-667-9941,,1
14450,1117781,R744,PROMETHEAN INC.,,"1165 Sanctuary Parkway, Suite 400",,,Alpharetta,GA,30009,678-393-1001,,,1
12708,13203,9000,PROMEVO,,3412 BAKER STREET   SUITE 100,,,ERLANGER,OH,41018,513-731-3303,,,1
8902,8902,4803,PROMO PRINT,,48 MCCAMPELL ROAD,,,HOLMDEL,NJ,07733,732-772-0303,,,1
2386,2386,2420,PROMOUNDS INC.,,88 SPARK STREET,,,BROCKTON,MA,02302,877-227-4824,,,1
15538,1623127,9422,"Propoint Imprints & Promotions, Ltd.",,"85 Maple Avenue,  Suite B",,,New City,NY,10956,845-638-4595 ,,,1
16404,1711937,9967,Proscapes by Swing it,mordy@proscapes.us,4501 US 9,,,Howell,NJ,07731,833-752-9738,,,1
1168,1168,1149,PROSCENIUM LIGHTING SUPPLIES,,1050 CAHUENGA,"HOLLYWOOD, CA 90038",213-467-1785               *,HOLLYWOOD,CA,900380000,2134671785,0000000000,,1
14838,1432394,R973,PROSTAR LLC FLLOR COVERING,vincent@prostarfloors.com,221 WASHINGTON STREET,,,MOUNT VERNON,NY,10553,914-699-7827,914-699-7827,,1
4547,4547,4621,PROSTOCK AUTO PARTS,,93 UNION BLVD.,,,TOTOWA,NJ,07512,973-796-7000,201-796-7001,,1
5857,5857,6802,"PROTEC SYSTEMS, INC.",,494 HAMILTON STREET,,201-757-3600               *,SOMERSET,NJ,08875,732-433-3933,732-846-9885,,1
15389,1620934,9281,PROTECT EDUCATION,paige@protecteducation.com,10901 Reed Hartman Highway Ste 215,,,Blue Ash,OH,45242,219-306-5782 ,513-400-3262 ,,1
5822,5822,6715,PROTECTIVE EQUIPMENT SUPPLY CO,,140 GREENWOOD AVENUE,"MIDLAND PARK, N.J. 07432",                           *,MIDLAND PARK,NJ,074320000,0000000000,0000000000,,1
12565,13000,X768,"Protective Measures Security and Fire Systems, LLC",,305 Palmer Road,,,Denville,NJ,07834,973-903-0359,973-335-3299,,1
11902,11939,X236,"Protective Paving, LLC ",,12 KEARNEY DRIVE,,,MILLTOWN,NJ,08850,732-828-4177,732-828-5440,,1
15311,1117709,9197,PROTIME SPORTS INC,John@protimesports.com,18289 OLympic Avenue South,,,Seattle,WA,98188,800-575-1603,206-575-2869,,1
4531,4531,4605,"PROTOOL, INC.",,2923 PARKRIDGE CIRCLE NW,,800-665-3887     211-2667  *,CANTON,OH,44718,513-772-1490,,,0
8331,8331,4800,PROVANTAGE,sales@provantage.com,7249 WHIPPLE AVE  N.W.,,,NORTH CANTON,OH,44720,800-336-1166,330-494-5260,,1
12872,13387,X885,PROVIDET T/A CLEAN AS A WHISTLE,allison@cleantheducts.com,50 DIVISION AVENUE  SUITE 3  BLDG 1,,,MILLINGTON,NJ,07946,908-647-8005,908-647-8007,,1
9998,9998,T672,Prufrock Press,,PO Box 8813,,,Waco,TX,76714,,,,1
6989,6989,8215,PRUFROCK PRESS,,P.O. BOX 8813,"WACO, TX 76714-8813",                           *,WACO,TX,767148813,0000000000,0000000000,,1
8664,8664,8271,PRUSHACK INDUSTRIES inc.,PRUSHACK@aol.com,79 MANCHESTER CT.,,,WAYNE,NJ,07470,973-904-1960,973-904-1962,,0
14915,1434578,T239,"PRUZANSKY PLUMBING, HEATING AND A/C, INC.",mitch@pruzansky.com,364 OAK STREET,,,PASSAIC,NJ,07055,973-778-1176,973-249-7959,,1
15958,1711202,T767,"PS Furniture, Inc. ",scook@psfurniture.com,"1339 W Mequon Road, Suite 215",,,Mequon,WI,53092,800-762-0415 ,,,1
12512,12880,5997,PSC,,45 DREXEL DRIVE,,,BAY SH,NY,11706,631-586-0333,631-586-0727,,0
5329,5329,6170,PSC LAMPS,,435 W COMMERCIAL ST.,"E. ROCHESTER, N.Y. 14445",                           *,E. ROCHESTER,NY,144450000,0000000000,0000000000,,1
12072,12121,X401,"PSI DETECTION FIRE SYSTEMS, INC.",,3 ELLIS PLACE,,,OSSINING,NY,10562,914-941-4463,845-284-2137,,1
15056,1610627,T315,PSI DETECTION SYSTEMS,psidetection@gmail.com,64 MOUNTAINVIEW ROAD,,,PUTNAM VALLEY,NY,10579,914-941-4463,,,1
3801,3801,3834,Psi Pressure Washing & Exterior Cleaning LLC ,,7 Northwood Drive,,201-368-8600               *,Pittstown,NJ,08867,908-328-2582 ,,,1
14031,15401,5937,"PSX, INC.",shantel.andrews@psxgroup.com,708 TERMINAL WAY,,,KENNETT SQUARE,PA,19348,609-204-8999,,,1
2815,2815,2851,PSYCHOLOGICAL CORP.,,P.O. BOX 839954,"SAN ANTONIO, TX 78283",                           *,SAN ANTONIO,TX,782830000,0000000000,0000000000,,1
12479,12775,X699,PT CONTRACTORS,,135 ASAMPSON STREET,,,GARFIELD,NJ,07026,973-928-3160,,,1
16075,1711476,T830,PT Mechanical Group,info@ptmechanicalgroup.com,215 Executive Drive,,,Moorestown,NJ,08057 ,609-707-5386,,,1
5395,5395,6238,PTC PROMOTIONS,,96 E. LAUREL STREET,,                           *,PORT READING,NJ,07064,732-259-3466,,,1
15285,1614957,T422,PTS Contracting ,Daniel.claudio@ptscontracting.com,200 Business Park Drive Suite 205,,,Armonk,NY,10504,203-979-5619 ,,,0
